Channel			  :,CH1
365,-180.00
366,-180.00
367,-180.00
368,-180.00
369,-180.00
370,-180.00
371,-180.00
372,-180.00
373,-180.00
374,-180.00
375,-180.00
376,-180.00
377,-180.00
378,-200.00
379,-200.00
380,-200.00
381,-200.00
382,-220.00
383,-200.00
384,-220.00
385,-200.00
386,-200.00
387,-200.00
388,-200.00
389,-200.00
390,-220.00
391,-220.00
392,-220.00
393,-240.00
394,-240.00
395,-240.00
396,-220.00
397,-220.00
398,-220.00
399,-240.00
400,-240.00
401,-240.00
402,-240.00
403,-240.00
404,-240.00
405,-240.00
406,-240.00
407,-240.00
408,-240.00
409,-240.00
410,-240.00
411,-240.00
412,-240.00
413,-240.00
414,-240.00
415,-240.00
416,-260.00
417,-260.00
418,-260.00
419,-260.00
420,-260.00
421,-260.00
422,-260.00
423,-260.00
424,-260.00
425,-260.00
426,-260.00
427,-260.00
428,-260.00
429,-260.00
430,-260.00
431,-260.00
432,-260.00
433,-260.00
434,-280.00
435,-260.00
436,-260.00
437,-280.00
438,-280.00
439,-280.00
440,-280.00
441,-280.00
442,-280.00
443,-300.00
444,-300.00
445,-300.00
446,-300.00
447,-280.00
448,-280.00
449,-280.00
450,-300.00
451,-300.00
452,-300.00
453,-320.00
454,-300.00
455,-300.00
456,-300.00
457,-300.00
458,-300.00
459,-300.00
460,-300.00
461,-300.00
462,-300.00
463,-300.00
464,-320.00
465,-320.00
466,-320.00
467,-320.00
468,-320.00
469,-320.00
470,-320.00
471,-300.00
472,-320.00
473,-320.00
474,-320.00
475,-340.00
476,-340.00
477,-340.00
478,-340.00
479,-340.00
480,-320.00
481,-340.00
482,-340.00
483,-340.00
484,-340.00
485,-340.00
486,-340.00
487,-360.00
488,-340.00
489,-360.00
490,-340.00
491,-360.00
492,-340.00
493,-340.00
494,-340.00
495,-380.00
496,-360.00
497,-380.00
498,-380.00
499,-380.00
500,-380.00
501,-380.00
502,-380.00
503,-380.00
504,-380.00
505,-380.00
506,-380.00
507,-380.00
508,-380.00
509,-380.00
510,-380.00
511,-400.00
512,-420.00
513,-400.00
514,-380.00
515,-380.00
516,-400.00
517,-400.00
518,-380.00
519,-400.00
520,-400.00
521,-420.00
522,-400.00
523,-420.00
524,-420.00
525,-420.00
526,-420.00
527,-400.00
528,-420.00
529,-420.00
530,-400.00
531,-420.00
532,-420.00
533,-420.00
534,-420.00
535,-420.00
536,-420.00
537,-420.00
538,-420.00
539,-420.00
540,-420.00
541,-420.00
542,-420.00
543,-440.00
544,-440.00
545,-440.00
546,-440.00
547,-460.00
548,-440.00
549,-440.00
550,-440.00
551,-440.00
552,-440.00
553,-440.00
554,-440.00
555,-460.00
556,-440.00
557,-440.00
558,-440.00
559,-440.00
560,-440.00
561,-440.00
562,-440.00
563,-440.00
564,-460.00
565,-440.00
566,-440.00
567,-440.00
568,-440.00
569,-460.00
570,-440.00
571,-460.00
572,-460.00
573,-440.00
574,-440.00
575,-460.00
576,-440.00
577,-460.00
578,-440.00
579,-460.00
580,-440.00
581,-460.00
582,-460.00
583,-460.00
584,-460.00
585,-460.00
586,-460.00
587,-460.00
588,-460.00
589,-460.00
590,-460.00
591,-460.00
592,-460.00
593,-480.00
594,-480.00
595,-480.00
596,-480.00
597,-480.00
598,-480.00
599,-480.00
600,-480.00
601,-480.00
602,-480.00
603,-480.00
604,-500.00
605,-500.00
606,-480.00
607,-500.00
608,-480.00
609,-460.00
610,-480.00
611,-480.00
612,-480.00
613,-480.00
614,-500.00
615,-500.00
616,-500.00
617,-520.00
618,-500.00
619,-500.00
620,-480.00
621,-480.00
622,-500.00
623,-500.00
624,-520.00
625,-520.00
626,-520.00
627,-520.00
628,-500.00
629,-520.00
630,-520.00
631,-500.00
632,-520.00
633,-520.00
634,-500.00
635,-520.00
636,-500.00
637,-520.00
638,-520.00
639,-540.00
640,-520.00
641,-520.00
642,-520.00
643,-540.00
644,-540.00
645,-520.00
646,-520.00
647,-540.00
648,-520.00
649,-520.00
650,-540.00
651,-520.00
652,-540.00
653,-560.00
654,-540.00
655,-560.00
656,-540.00
657,-560.00
658,-560.00
659,-540.00
660,-540.00
661,-540.00
662,-560.00
663,-560.00
664,-560.00
665,-560.00
666,-560.00
667,-560.00
668,-560.00
669,-540.00
670,-560.00
671,-560.00
672,-560.00
673,-540.00
674,-560.00
675,-560.00
676,-560.00
677,-560.00
678,-560.00
679,-560.00
680,-560.00
681,-560.00
682,-560.00
683,-580.00
684,-560.00
685,-560.00
686,-580.00
687,-580.00
688,-560.00
689,-580.00
690,-580.00
691,-600.00
692,-560.00
693,-600.00
694,-560.00
695,-600.00
696,-560.00
697,-600.00
698,-580.00
699,-580.00
700,-580.00
701,-600.00
702,-600.00
703,-580.00
704,-600.00
705,-600.00
706,-580.00
707,-600.00
708,-580.00
709,-620.00
710,-580.00
711,-600.00
712,-600.00
713,-600.00
714,-600.00
715,-560.00
716,-600.00
717,-600.00
718,-580.00
719,-580.00
720,-580.00
721,-580.00
722,-620.00
723,-600.00
724,-600.00
725,-580.00
726,-600.00
727,-600.00
728,-620.00
729,-600.00
730,-600.00
731,-600.00
732,-580.00
733,-620.00
734,-620.00
735,-600.00
736,-600.00
737,-580.00
738,-600.00
739,-600.00
740,-600.00
741,-600.00
742,-600.00
743,-600.00
744,-620.00
745,-600.00
746,-620.00
747,-620.00
748,-600.00
749,-600.00
750,-620.00
751,-620.00
752,-620.00
753,-620.00
754,-620.00
755,-620.00
756,-600.00
757,-620.00
758,-620.00
759,-620.00
760,-640.00
761,-620.00
762,-620.00
763,-600.00
764,-600.00
765,-620.00
766,-640.00
767,-620.00
768,-620.00
769,-640.00
770,-620.00
771,-640.00
772,-640.00
773,-640.00
774,-640.00
775,-620.00
776,-620.00
777,-620.00
778,-620.00
779,-620.00
780,-620.00
781,-640.00
782,-640.00
783,-640.00
784,-640.00
785,-640.00
786,-640.00
787,-640.00
788,-640.00
789,-640.00
790,-620.00
791,-640.00
792,-620.00
793,-640.00
794,-640.00
795,-640.00
796,-640.00
797,-640.00
798,-640.00
799,-640.00
800,-620.00
801,-640.00
802,-640.00
803,-640.00
804,-640.00
805,-640.00
806,-640.00
807,-640.00
808,-640.00
809,-640.00
810,-640.00
811,-640.00
812,-640.00
813,-640.00
814,-640.00
815,-640.00
816,-640.00
817,-640.00
818,-640.00
819,-640.00
820,-640.00
821,-640.00
822,-640.00
823,-640.00
824,-640.00
825,-620.00
826,-620.00
827,-640.00
828,-640.00
829,-620.00
830,-640.00
831,-640.00
832,-640.00
833,-640.00
834,-640.00
835,-640.00
836,-640.00
837,-640.00
838,-640.00
839,-640.00
840,-640.00
841,-640.00
842,-640.00
843,-640.00
844,-640.00
845,-640.00
846,-640.00
847,-640.00
848,-640.00
849,-640.00
850,-640.00
851,-640.00
852,-620.00
853,-640.00
854,-640.00
855,-640.00
856,-640.00
857,-640.00
858,-640.00
859,-640.00
860,-640.00
861,-640.00
862,-640.00
863,-640.00
864,-620.00
865,-640.00
866,-640.00
867,-640.00
868,-640.00
869,-640.00
870,-640.00
871,-640.00
872,-640.00
873,-640.00
874,-640.00
875,-640.00
876,-640.00
877,-640.00
878,-640.00
879,-640.00
880,-640.00
881,-640.00
882,-640.00
883,-640.00
884,-640.00
885,-640.00
886,-640.00
887,-640.00
888,-640.00
889,-620.00
890,-640.00
891,-640.00
892,-640.00
893,-640.00
894,-640.00
895,-640.00
896,-640.00
897,-640.00
898,-640.00
899,-640.00
900,-640.00
901,-640.00
902,-640.00
903,-640.00
904,-640.00
905,-640.00
906,-640.00
907,-640.00
908,-640.00
909,-620.00
910,-640.00
911,-640.00
912,-640.00
913,-620.00
914,-640.00
915,-640.00
916,-640.00
917,-640.00
918,-640.00
919,-640.00
920,-640.00
921,-620.00
922,-640.00
923,-620.00
924,-620.00
925,-640.00
926,-640.00
927,-640.00
928,-640.00
929,-640.00
930,-640.00
931,-640.00
932,-640.00
933,-640.00
934,-640.00
935,-640.00
936,-620.00
937,-620.00
938,-640.00
939,-640.00
940,-640.00
941,-640.00
942,-640.00
943,-640.00
944,-640.00
945,-640.00
946,-620.00
947,-620.00
948,-620.00
949,-640.00
950,-640.00
951,-640.00
952,-640.00
953,-640.00
954,-640.00
955,-640.00
956,-640.00
957,-640.00
958,-640.00
959,-620.00
960,-620.00
961,-620.00
962,-640.00
963,-620.00
964,-640.00
965,-620.00
966,-620.00
967,-640.00
968,-620.00
969,-640.00
970,-620.00
971,-620.00
972,-620.00
973,-620.00
974,-620.00
975,-620.00
976,-620.00
977,-620.00
978,-640.00
979,-640.00
980,-620.00
981,-620.00
982,-620.00
983,-620.00
984,-620.00
985,-620.00
986,-600.00
987,-620.00
988,-640.00
989,-620.00
990,-640.00
991,-620.00
992,-620.00
993,-620.00
994,-620.00
995,-600.00
996,-600.00
997,-600.00
998,-600.00
999,-620.00
1000,-640.00
1001,-620.00
1002,-620.00
1003,-640.00
1004,-620.00
1005,-620.00
1006,-600.00
1007,-600.00
1008,-620.00
1009,-600.00
1010,-600.00
1011,-620.00
1012,-600.00
1013,-620.00
1014,-620.00
1015,-620.00
1016,-600.00
1017,-620.00
1018,-600.00
1019,-600.00
1020,-600.00
1021,-600.00
1022,-600.00
1023,-620.00
1024,-620.00
1025,-600.00
1026,-600.00
1027,-600.00
1028,-600.00
1029,-600.00
1030,-580.00
1031,-580.00
1032,-600.00
1033,-580.00
1034,-600.00
1035,-600.00
1036,-580.00
1037,-620.00
1038,-620.00
1039,-620.00
1040,-600.00
1041,-600.00
1042,-600.00
1043,-620.00
1044,-580.00
1045,-580.00
1046,-600.00
1047,-580.00
1048,-560.00
1049,-600.00
1050,-600.00
1051,-620.00
1052,-600.00
1053,-600.00
1054,-600.00
1055,-560.00
1056,-580.00
1057,-580.00
1058,-580.00
1059,-560.00
1060,-560.00
1061,-600.00
1062,-580.00
1063,-600.00
1064,-600.00
1065,-580.00
1066,-600.00
1067,-580.00
1068,-560.00
1069,-560.00
1070,-580.00
1071,-560.00
1072,-560.00
1073,-560.00
1074,-560.00
1075,-560.00
1076,-580.00
1077,-560.00
1078,-560.00
1079,-560.00
1080,-560.00
1081,-560.00
1082,-540.00
1083,-560.00
1084,-560.00
1085,-580.00
1086,-560.00
1087,-560.00
1088,-560.00
1089,-560.00
1090,-540.00
1091,-540.00
1092,-540.00
1093,-520.00
1094,-540.00
1095,-520.00
1096,-560.00
1097,-560.00
1098,-560.00
1099,-560.00
1100,-560.00
1101,-540.00
1102,-540.00
1103,-520.00
1104,-520.00
1105,-520.00
1106,-520.00
1107,-520.00
1108,-520.00
1109,-520.00
1110,-540.00
1111,-520.00
1112,-520.00
1113,-520.00
1114,-540.00
1115,-520.00
1116,-520.00
1117,-540.00
1118,-540.00
1119,-520.00
1120,-540.00
1121,-540.00
1122,-520.00
1123,-500.00
1124,-520.00
1125,-500.00
1126,-520.00
1127,-500.00
1128,-500.00
1129,-500.00
1130,-520.00
1131,-520.00
1132,-480.00
1133,-480.00
1134,-480.00
1135,-500.00
1136,-500.00
1137,-500.00
1138,-500.00
1139,-480.00
1140,-500.00
1141,-500.00
1142,-480.00
1143,-480.00
1144,-500.00
1145,-480.00
1146,-500.00
1147,-500.00
1148,-500.00
1149,-460.00
1150,-480.00
1151,-480.00
1152,-480.00
1153,-460.00
1154,-500.00
1155,-480.00
1156,-480.00
1157,-480.00
1158,-480.00
1159,-500.00
1160,-480.00
1161,-500.00
1162,-480.00
1163,-480.00
1164,-480.00
1165,-460.00
1166,-480.00
1167,-460.00
1168,-440.00
1169,-460.00
1170,-460.00
1171,-480.00
1172,-460.00
1173,-460.00
1174,-460.00
1175,-460.00
1176,-440.00
1177,-460.00
1178,-460.00
1179,-440.00
1180,-440.00
1181,-440.00
1182,-460.00
1183,-460.00
1184,-460.00
1185,-460.00
1186,-440.00
1187,-460.00
1188,-440.00
1189,-440.00
1190,-440.00
1191,-440.00
1192,-460.00
1193,-440.00
1194,-440.00
1195,-480.00
1196,-440.00
1197,-460.00
1198,-440.00
1199,-440.00
1200,-440.00
1201,-460.00
1202,-440.00
1203,-460.00
1204,-440.00
1205,-440.00
1206,-440.00
1207,-440.00
1208,-440.00
1209,-440.00
1210,-440.00
1211,-420.00
1212,-420.00
1213,-420.00
1214,-420.00
1215,-420.00
1216,-420.00
1217,-420.00
1218,-420.00
1219,-440.00
1220,-420.00
1221,-380.00
1222,-420.00
1223,-380.00
1224,-420.00
1225,-420.00
1226,-420.00
1227,-420.00
1228,-380.00
1229,-420.00
1230,-400.00
1231,-420.00
1232,-400.00
1233,-420.00
1234,-420.00
1235,-380.00
1236,-380.00
1237,-380.00
1238,-380.00
1239,-400.00
1240,-400.00
1241,-380.00
1242,-400.00
1243,-400.00
1244,-400.00
1245,-400.00
1246,-380.00
1247,-360.00
1248,-380.00
1249,-340.00
1250,-340.00
1251,-360.00
1252,-400.00
1253,-380.00
1254,-380.00
1255,-380.00
1256,-380.00
1257,-340.00
1258,-340.00
1259,-360.00
1260,-380.00
1261,-360.00
1262,-360.00
1263,-340.00
1264,-340.00
1265,-340.00
1266,-340.00
1267,-320.00
1268,-340.00
1269,-340.00
1270,-320.00
1271,-340.00
1272,-340.00
1273,-340.00
1274,-320.00
1275,-320.00
1276,-320.00
1277,-320.00
1278,-340.00
1279,-320.00
1280,-320.00
1281,-320.00
1282,-300.00
1283,-320.00
1284,-320.00
1285,-320.00
1286,-320.00
1287,-320.00
1288,-320.00
1289,-320.00
1290,-320.00
1291,-320.00
1292,-320.00
1293,-320.00
1294,-300.00
1295,-300.00
1296,-300.00
1297,-300.00
1298,-300.00
1299,-300.00
1300,-300.00
1301,-300.00
1302,-320.00
1303,-300.00
1304,-300.00
1305,-300.00
1306,-280.00
1307,-280.00
1308,-300.00
1309,-300.00
1310,-300.00
1311,-280.00
1312,-280.00
1313,-260.00
1314,-260.00
1315,-300.00
1316,-300.00
1317,-280.00
1318,-260.00
1319,-260.00
1320,-260.00
1321,-260.00
1322,-260.00
1323,-260.00
1324,-260.00
1325,-260.00
1326,-280.00
1327,-260.00
1328,-260.00
1329,-260.00
1330,-260.00
1331,-260.00
1332,-260.00
1333,-260.00
1334,-260.00
1335,-260.00
1336,-240.00
1337,-260.00
1338,-260.00
1339,-260.00
1340,-260.00
1341,-260.00
1342,-260.00
1343,-240.00
1344,-240.00
1345,-220.00
1346,-240.00
1347,-240.00
1348,-220.00
1349,-260.00
1350,-240.00
1351,-220.00
1352,-220.00
1353,-240.00
1354,-240.00
1355,-220.00
1356,-220.00
1357,-220.00
1358,-220.00
1359,-220.00
1360,-200.00
1361,-220.00
1362,-220.00
1363,-220.00
1364,-220.00
1365,-200.00
1366,-200.00
1367,-200.00
1368,-200.00
1369,-200.00
1370,-200.00
1371,-200.00
1372,-200.00
1373,-200.00
1374,-200.00
1375,-200.00
1376,-200.00
1377,-200.00
1378,-200.00
1379,-180.00
1380,-180.00
1381,-180.00
1382,-160.00
1383,-160.00
1384,-180.00
1385,-180.00
1386,-200.00
1387,-180.00
1388,-180.00
1389,-180.00
1390,-180.00
1391,-180.00
1392,-180.00
1393,-160.00
1394,-180.00
1395,-180.00
1396,-140.00
1397,-160.00
1398,-160.00
1399,-180.00
1400,-160.00
1401,-160.00
1402,-180.00
1403,-160.00
1404,-140.00
1405,-140.00
1406,-140.00
1407,-140.00
1408,-140.00
1409,-180.00
1410,-160.00
1411,-160.00
1412,-140.00
1413,-120.00
1414,-140.00
1415,-140.00
1416,-120.00
1417,-120.00
1418,-120.00
1419,-120.00
1420,-120.00
1421,-120.00
1422,-120.00
1423,-140.00
1424,-120.00
1425,-120.00
1426,-120.00
1427,-120.00
1428,-120.00
1429,-100.00
1430,-120.00
1431,-100.00
1432,-120.00
1433,-120.00
1434,-120.00
1435,-120.00
1436,-120.00
1437,-100.00
1438,-80.00
1439,-80.00
1440,-80.00
1441,-100.00
1442,-80.00
1443,-60.00
1444,-80.00
1445,-100.00
1446,-80.00
1447,-80.00
1448,-100.00
1449,-60.00
1450,-60.00
1451,-60.00
1452,-80.00
1453,-60.00
1454,-60.00
1455,-60.00
1456,-60.00
1457,-60.00
1458,-60.00
1459,-60.00
1460,-60.00
1461,-60.00
1462,-60.00
1463,-60.00
1464,-60.00
1465,-60.00
1466,-60.00
1467,-60.00
1468,-60.00
1469,-60.00
1470,-60.00
1471,-60.00
1472,-40.00
1473,-60.00
1474,-20.00
1475,-40.00
1476,-40.00
1477,-40.00
1478,-20.00
1479,-20.00
1480,-20.00
1481,-40.00
1482,-40.00
1483,-40.00
1484,-20.00
1485,-20.00
1486,0.00
1487,-20.00
1488,0.00
1489,-20.00
1490,-20.00
1491,-20.00
1492,0.00
1493,-20.00
1494,-20.00
1495,-20.00
1496,-20.00
1497,0.00
1498,-20.00
1499,0.00
1500,20.00
1501,0.00
1502,20.00
1503,0.00
1504,20.00
1505,20.00
1506,0.00
1507,0.00
1508,20.00
1509,20.00
1510,20.00
1511,20.00
1512,20.00
1513,20.00
1514,20.00
1515,40.00
1516,20.00
1517,20.00
1518,40.00
1519,40.00
1520,40.00
1521,40.00
1522,60.00
1523,60.00
1524,60.00
1525,60.00
1526,60.00
1527,60.00
1528,40.00
1529,60.00
1530,40.00
1531,60.00
1532,60.00
1533,60.00
1534,60.00
1535,80.00
1536,80.00
1537,80.00
1538,60.00
1539,80.00
1540,80.00
1541,60.00
1542,60.00
1543,80.00
1544,80.00
1545,100.00
1546,80.00
1547,100.00
1548,100.00
1549,100.00
1550,100.00
1551,100.00
1552,100.00
1553,80.00
1554,100.00
1555,100.00
1556,120.00
1557,100.00
1558,120.00
1559,120.00
1560,120.00
1561,100.00
1562,120.00
1563,120.00
1564,120.00
1565,120.00
1566,100.00
1567,120.00
1568,120.00
1569,120.00
1570,120.00
1571,120.00
1572,120.00
1573,120.00
1574,120.00
1575,120.00
1576,120.00
1577,120.00
1578,120.00
1579,120.00
1580,140.00
1581,120.00
1582,120.00
1583,140.00
1584,120.00
1585,120.00
1586,140.00
1587,120.00
1588,140.00
1589,120.00
1590,120.00
1591,140.00
1592,140.00
1593,140.00
1594,140.00
1595,120.00
1596,120.00
1597,160.00
1598,120.00
1599,160.00
1600,160.00
1601,160.00
1602,160.00
1603,160.00
1604,160.00
1605,180.00
1606,160.00
1607,180.00
1608,180.00
1609,200.00
1610,160.00
1611,160.00
1612,200.00
1613,160.00
1614,160.00
1615,180.00
1616,160.00
1617,180.00
1618,180.00
1619,200.00
1620,200.00
1621,200.00
1622,200.00
1623,200.00
1624,180.00
1625,200.00
1626,180.00
1627,200.00
1628,220.00
1629,200.00
1630,220.00
1631,220.00
1632,220.00
1633,200.00
1634,220.00
1635,200.00
1636,200.00
1637,220.00
1638,200.00
1639,240.00
1640,220.00
1641,240.00
1642,240.00
1643,240.00
1644,240.00
1645,260.00
1646,260.00
1647,220.00
1648,260.00
1649,240.00
1650,240.00
1651,260.00
1652,260.00
1653,240.00
1654,260.00
1655,260.00
1656,260.00
1657,260.00
1658,280.00
1659,280.00
1660,280.00
1661,260.00
1662,260.00
1663,260.00
1664,280.00
1665,280.00
1666,280.00
1667,280.00
1668,280.00
1669,280.00
1670,280.00
1671,260.00
1672,280.00
1673,280.00
1674,280.00
1675,280.00
1676,260.00
1677,300.00
1678,300.00
1679,280.00
1680,280.00
1681,280.00
1682,280.00
1683,260.00
1684,260.00
1685,280.00
1686,280.00
1687,300.00
1688,300.00
1689,300.00
1690,320.00
1691,320.00
1692,320.00
1693,320.00
1694,320.00
1695,320.00
1696,320.00
1697,300.00
1698,300.00
1699,320.00
1700,320.00
1701,320.00
1702,320.00
1703,320.00
1704,320.00
1705,320.00
1706,320.00
1707,320.00
1708,320.00
1709,320.00
1710,320.00
1711,320.00
1712,320.00
1713,340.00
1714,320.00
1715,340.00
1716,340.00
1717,340.00
1718,340.00
1719,320.00
1720,340.00
1721,320.00
1722,320.00
1723,340.00
1724,340.00
1725,360.00
1726,340.00
1727,340.00
1728,340.00
1729,340.00
1730,360.00
1731,340.00
1732,360.00
1733,360.00
1734,340.00
1735,360.00
1736,360.00
1737,360.00
1738,360.00
1739,360.00
1740,360.00
1741,380.00
1742,380.00
1743,360.00
1744,360.00
1745,380.00
1746,380.00
1747,360.00
1748,380.00
1749,380.00
1750,360.00
1751,380.00
1752,380.00
1753,400.00
1754,360.00
1755,400.00
1756,380.00
1757,400.00
1758,380.00
1759,380.00
1760,400.00
1761,380.00
1762,380.00
1763,380.00
1764,400.00
1765,400.00
1766,400.00
1767,400.00
1768,380.00
1769,400.00
1770,400.00
1771,400.00
1772,420.00
1773,420.00
1774,400.00
1775,420.00
1776,400.00
1777,420.00
1778,420.00
1779,420.00
1780,400.00
1781,420.00
1782,400.00
1783,400.00
1784,420.00
1785,420.00
1786,400.00
1787,420.00
1788,440.00
1789,440.00
1790,420.00
1791,400.00
1792,420.00
1793,420.00
1794,420.00
1795,440.00
1796,440.00
1797,420.00
1798,460.00
1799,420.00
1800,420.00
1801,400.00
1802,420.00
1803,420.00
1804,420.00
1805,440.00
1806,440.00
1807,440.00
1808,420.00
1809,460.00
1810,460.00
1811,440.00
1812,460.00
1813,460.00
1814,460.00
1815,460.00
1816,460.00
1817,460.00
1818,460.00
1819,460.00
1820,460.00
1821,460.00
1822,480.00
1823,460.00
1824,460.00
1825,480.00
1826,460.00
1827,460.00
1828,460.00
1829,480.00
1830,460.00
1831,480.00
1832,480.00
1833,480.00
1834,500.00
1835,480.00
1836,500.00
1837,480.00
1838,480.00
1839,480.00
1840,460.00
1841,500.00
1842,500.00
1843,500.00
1844,500.00
1845,480.00
1846,500.00
1847,500.00
1848,500.00
1849,500.00
1850,500.00
1851,500.00
1852,500.00
1853,500.00
1854,500.00
1855,500.00
1856,500.00
1857,500.00
1858,500.00
1859,500.00
1860,500.00
1861,480.00
1862,500.00
1863,500.00
1864,500.00
1865,500.00
1866,500.00
1867,500.00
1868,520.00
1869,500.00
1870,500.00
1871,500.00
1872,500.00
1873,500.00
1874,500.00
1875,500.00
1876,500.00
1877,500.00
1878,500.00
1879,520.00
1880,500.00
1881,520.00
1882,520.00
1883,500.00
1884,500.00
1885,500.00
1886,500.00
1887,520.00
1888,520.00
1889,520.00
1890,520.00
1891,520.00
1892,520.00
1893,520.00
1894,540.00
1895,520.00
1896,520.00
1897,520.00
1898,520.00
1899,520.00
1900,540.00
1901,520.00
1902,540.00
1903,540.00
1904,540.00
1905,520.00
1906,540.00
1907,520.00
1908,520.00
1909,520.00
1910,540.00
1911,540.00
1912,540.00
1913,540.00
1914,540.00
1915,540.00
1916,540.00
1917,540.00
1918,540.00
1919,540.00
1920,540.00
1921,540.00
1922,540.00
1923,540.00
1924,540.00
1925,540.00
1926,560.00
1927,540.00
1928,540.00
1929,560.00
1930,560.00
1931,560.00
1932,540.00
1933,560.00
1934,540.00
1935,540.00
1936,560.00
1937,560.00
1938,560.00
1939,560.00
1940,560.00
1941,560.00
